"AnoYear","BanderaFlag","ArteGear","EspeciesSpecies","t"
2018,"MEX","LL","SKH",22668.00
2018,"MEX","PS","BET",766.00
2018,"MEX","PS","BIL",33.00
2018,"MEX","PS","BKJ",2482.00
2018,"MEX","PS","BLM",9.00
2018,"MEX","PS","BUM",14.00
2018,"MEX","PS","BZX",94.00
2018,"MEX","PS","CGX",14.00
2018,"MEX","PS","DOX",101.00
2018,"MEX","PS","MLS",6.00
2018,"MEX","PS","MZZ",17.00
2018,"MEX","PS","PBF",2840.00
2018,"MEX","PS","SFA",12.00
2018,"MEX","PS","SKH",1.00
2018,"MEX","PS","SKJ",17014.00
2018,"MEX","PS","SRX",0.00
2018,"MEX","PS","SSP",0.00
2018,"MEX","PS","SWO",1.00
2018,"MEX","PS","TUN",42.00
2018,"MEX","PS","YFT",101651.00
2018,"NIC","PS","ALB",8.00
2018,"NIC","PS","BET",1519.00
2018,"NIC","PS","BIL",9.00
2018,"NIC","PS","BLM",0.00
2018,"NIC","PS","BUM",3.00
2018,"NIC","PS","CGX",1.00
2018,"NIC","PS","DOX",24.00
2018,"NIC","PS","MLS",0.00
2018,"NIC","PS","MZZ",5.00
2018,"NIC","PS","SFA",0.00
2018,"NIC","PS","SKH",0.00
2018,"NIC","PS","SKJ",7759.00
2018,"NIC","PS","SRX",0.00
2018,"NIC","PS","SWO",0.00
2018,"NIC","PS","YFT",7552.00
2018,"NIC","UNK","BIL",5.00
2018,"NIC","UNK","CGX",56.00
2018,"NIC","UNK","DOX",1399.00
2018,"NIC","UNK","SFA",13.00
2018,"NIC","UNK","SKH",27.00
2018,"NIC","UNK","SRX",132.00
2018,"NIC","UNK","SWO",28.00
2018,"NIC","UNK","TUN",34.00
2018,"NIC","UNK","YFT",4.00
2018,"OTR","LL","ALB",3.00
2018,"OTR","LL","BET",41.00
2018,"OTR","LL","BIL",0.00
2018,"OTR","LL","BLM",5.00
2018,"OTR","LL","BUM",0.00
2018,"OTR","LL","BXQ",1.00
2018,"OTR","LL","DOX",7.00
2018,"OTR","LL","MLS",23.00
2018,"OTR","LL","MZZ",6.00
2018,"OTR","LL","SFA",0.00
2018,"OTR","LL","SKH",412.00
2018,"OTR","LL","SWO",825.00
2018,"OTR","LL","YFT",8.00
2018,"OTR","OTR","BET",0.00
2018,"OTR","OTR","BXQ",1.00
2018,"OTR","OTR","DOX",0.00
2018,"OTR","OTR","MZZ",0.00
2018,"OTR","OTR","SFA",4.00
2018,"OTR","OTR","YFT",12.00
2018,"OTR","PS","BET",3993.00
2018,"OTR","PS","BIL",5.00
2018,"OTR","PS","BLM",0.00
2018,"OTR","PS","BUM",5.00
2018,"OTR","PS","CGX",0.00
2018,"OTR","PS","DOX",19.00
2018,"OTR","PS","MLS",0.00
2018,"OTR","PS","MZZ",2.00
2018,"OTR","PS","SKH",0.00
2018,"OTR","PS","SKJ",12055.00
2018,"OTR","PS","SRX",0.00
2018,"OTR","PS","TUN",5.00
2018,"OTR","PS","YFT",3341.00
2018,"PAN","LL","ALB",1542.00
2018,"PAN","LL","BET",415.00
2018,"PAN","LL","BXQ",115.00
2018,"PAN","LL","MZZ",78.00
2018,"PAN","LL","SFA",41.00
2018,"PAN","LL","SKH",693.00
2018,"PAN","LL","SKJ",53.00
2018,"PAN","LL","SWO",252.00
2018,"PAN","LL","YFT",231.00
2018,"PAN","PS","BET",11753.00
2018,"PAN","PS","BIL",18.00
2018,"PAN","PS","BKJ",7.00
2018,"PAN","PS","BLM",1.00
2018,"PAN","PS","BUM",12.00
2018,"PAN","PS","CGX",3.00
2018,"PAN","PS","DOX",79.00
2018,"PAN","PS","MLS",0.00
2018,"PAN","PS","MZZ",18.00
2018,"PAN","PS","SFA",0.00
2018,"PAN","PS","SKH",0.00
2018,"PAN","PS","SKJ",36504.00
2018,"PAN","PS","SRX",0.00
2018,"PAN","PS","TUN",1.00
2018,"PAN","PS","YFT",22625.00
2018,"PER","PS","BET",104.00
2018,"PER","PS","BZX",1936.00
2018,"PER","PS","CGX",0.00
2018,"PER","PS","DOX",1.00
2018,"PER","PS","MZZ",6.00
2018,"PER","PS","SKH",0.00
2018,"PER","PS","SKJ",4119.00
2018,"PER","PS","SRX",0.00
2018,"PER","PS","SWO",0.00
2018,"PER","PS","YFT",1458.00
2018,"PER","UNK","BKJ",48.00
2018,"PER","UNK","DOX",15111.00
2018,"PER","UNK","SKJ",69.00
2018,"PER","UNK","SWO",193.00
2018,"PER","UNK","TUN",175.00
2018,"PER","UNK","YFT",379.00
2018,"TWN","LL","ALB",3613.00
2018,"TWN","LL","BET",5125.00
2018,"TWN","LL","BIL",48.00
2018,"TWN","LL","BLM",2.00
2018,"TWN","LL","BUM",709.00
2018,"TWN","LL","MLS",128.00
2018,"TWN","LL","SKH",1097.00
2018,"TWN","LL","SKJ",35.00
2018,"TWN","LL","SWO",2387.00
2018,"TWN","LL","YFT",1212.00
2018,"USA","GN","MZZ",16.00
2018,"USA","GN","PBF",18.00
2018,"USA","GN","SKH",38.00
2018,"USA","GN","SKJ",1.00
2018,"USA","GN","SWO",148.00
2018,"USA","GN","YFT",0.00
2018,"USA","HAR","SKH",0.00
2018,"USA","HAR","SWO",10.00
2018,"USA","LL","ALB",17.00
2018,"USA","LL","BET",2410.00
2018,"USA","LL","BIL",0.00
2018,"USA","LL","BLM",0.00
2018,"USA","LL","BUM",98.00
2018,"USA","LL","DOX",58.00
2018,"USA","LL","MLS",90.00
2018,"USA","LL","MZZ",1156.00
2018,"USA","LL","PBF",31.00
2018,"USA","LL","SFA",3.00
2018,"USA","LL","SKH",21.00
2018,"USA","LL","SKJ",31.00
2018,"USA","LL","SSP",32.00
2018,"USA","LL","SWO",422.00
2018,"USA","LL","YFT",427.00
2018,"USA","LTL","ALB",7716.00
2018,"USA","LTL","PBF",0.00
2018,"USA","LTL","SKH",0.00
2018,"USA","LTL","SKJ",0.00
2018,"USA","OTR","BZX",0.00
2018,"USA","OTR","CGX",0.00
2018,"USA","OTR","DOX",0.00
2018,"USA","OTR","MZZ",0.00
2018,"USA","OTR","PBF",4.00
2018,"USA","OTR","SKH",26.00
2018,"USA","OTR","SKJ",5.00
2018,"USA","OTR","SWO",67.00
2018,"USA","PS","BET",3354.00
2018,"USA","PS","BIL",5.00
2018,"USA","PS","BKJ",5.00
2018,"USA","PS","BLM",0.00
2018,"USA","PS","BUM",8.00
2018,"USA","PS","BZX",167.00
2018,"USA","PS","CGX",2.00
2018,"USA","PS","DOX",25.00
2018,"USA","PS","MLS",0.00
2018,"USA","PS","MZZ",7.00
2018,"USA","PS","PBF",12.00
2018,"USA","PS","SKH",0.00
2018,"USA","PS","SKJ",11869.00
2018,"USA","PS","SRX",0.00
2018,"USA","PS","YFT",3808.00
2018,"USA","RG","ALB",381.00
2018,"USA","RG","PBF",528.00
2018,"USA","RG","SKH",1.00
2018,"VEN","PS","BET",1157.00
2018,"VEN","PS","BIL",5.00
2018,"VEN","PS","BLM",4.00
2018,"VEN","PS","BUM",8.00
2018,"VEN","PS","CGX",3.00
2018,"VEN","PS","DOX",77.00
2018,"VEN","PS","MLS",1.00
2018,"VEN","PS","MZZ",16.00
2018,"VEN","PS","SFA",1.00
2018,"VEN","PS","SKH",0.00
2018,"VEN","PS","SKJ",6679.00
2018,"VEN","PS","SRX",0.00
2018,"VEN","PS","SWO",0.00
2018,"VEN","PS","TUN",1.00
2018,"VEN","PS","YFT",19527.00
2018,"VUT","LL","ALB",624.00
2018,"VUT","LL","BET",1841.00
2018,"VUT","LL","BLM",6.00
2018,"VUT","LL","BUM",84.00
2018,"VUT","LL","MLS",48.00
2018,"VUT","LL","PBF",0.00
2018,"VUT","LL","SKJ",3.00
2018,"VUT","LL","SWO",453.00
2018,"VUT","LL","YFT",293.00
2019,"CAN","LTL","ALB",2402.00
2019,"CHL","GN","ALB",11.00
2019,"CHL","GN","BET",2.00
2019,"CHL","GN","BXQ",10.00
2019,"CHL","GN","DOX",9.00
2019,"CHL","GN","MLS",7.00
2019,"CHL","GN","MZZ",28.00
2019,"CHL","GN","SKH",413.00
2019,"CHL","GN","SKJ",0.00
2019,"CHL","GN","SWO",8788.00
2019,"CHL","GN","YFT",18.00
2019,"CHL","HAR","ALB",0.00
2019,"CHL","HAR","SKH",0.00
2019,"CHL","HAR","SWO",12.00
2019,"CHL","HAR","YFT",0.00
2019,"CHL","LHP","BET",0.00
2019,"CHL","LHP","DOX",4.00
2019,"CHL","LHP","MZZ",0.00
2019,"CHL","LHP","SKH",0.00
2019,"CHL","LHP","SKJ",1.00
2019,"CHL","LHP","SWO",3.00
2019,"CHL","LHP","YFT",16.00
2019,"CHL","LL","DOX",109.00
2019,"CHL","LL","MZZ",1.00
2019,"CHL","LL","SKH",170.00
2019,"CHL","LL","SKJ",0.00
2019,"CHL","LL","SWO",2.00
2019,"CHL","LL","YFT",0.00
2019,"CHL","LTL","ALB",1.00
2019,"CHL","LTL","BXQ",1.00
2019,"CHL","LTL","DOX",0.00
2019,"CHL","LTL","SKH",10.00
2019,"CHL","LTL","SKJ",0.00
2019,"CHL","LTL","SWO",1.00
2019,"CHL","LTL","YFT",1.00
2019,"CHL","OTR","DOX",13.00
2019,"CHL","TX","DOX",0.00
2019,"CHL","TX","MZZ",0.00
2019,"CHL","TX","SKH",0.00
2019,"CHN","LL","ALB",9908.00
2019,"CHN","LL","BET",5372.00
2019,"CHN","LL","BLM",123.00
2019,"CHN","LL","BUM",832.00
2019,"CHN","LL","MLS",334.00
2019,"CHN","LL","SKH",1454.00
2019,"CHN","LL","SWO",1476.00
2019,"CHN","LL","YFT",3372.00
2019,"COL","PS","BET",4171.00
2019,"COL","PS","BIL",8.00
2019,"COL","PS","BKJ",12.00
2019,"COL","PS","BLM",3.00
2019,"COL","PS","BUM",13.00
2019,"COL","PS","CGX",1.00
2019,"COL","PS","DOX",70.00
2019,"COL","PS","MLS",1.00
2019,"COL","PS","MZZ",15.00
2019,"COL","PS","SFA",0.00
2019,"COL","PS","SKH",1.00
2019,"COL","PS","SKJ",23395.00
2019,"COL","PS","SRX",0.00
2019,"COL","PS","SSP",0.00
2019,"COL","PS","SWO",0.00
2019,"COL","PS","TUN",1.00
2019,"COL","PS","YFT",17177.00
2019,"COL","UNK","ALB",149.00
2019,"COL","UNK","BET",4.00
2019,"COL","UNK","BKJ",70.00
2019,"COL","UNK","SKJ",35.00
2019,"COL","UNK","TUN",4.00
2019,"COL","UNK","YFT",287.00
2019,"CRI","LL","BET",23.00
2019,"CRI","LL","BLM",1.00
2019,"CRI","LL","BUM",3.00
2019,"CRI","LL","DOX",1340.00
2019,"CRI","LL","MLS",495.00
2019,"CRI","LL","MZZ",35.00
2019,"CRI","LL","SFA",355.00
2019,"CRI","LL","SKH",3041.00
2019,"CRI","LL","SSP",513.00
2019,"CRI","LL","SWO",1041.00
2019,"CRI","LL","YFT",1490.00
2019,"ECU","PS","BET",38757.00
2019,"ECU","PS","BIL",27.00
2019,"ECU","PS","BKJ",789.00
2019,"ECU","PS","BLM",20.00
2019,"ECU","PS","BUM",134.00
2019,"ECU","PS","BZX",928.00
2019,"ECU","PS","CGX",6.00
2019,"ECU","PS","DOX",620.00
2019,"ECU","PS","MLS",5.00
2019,"ECU","PS","MZZ",433.00
2019,"ECU","PS","SFA",0.00
2019,"ECU","PS","SKH",0.00
2019,"ECU","PS","SKJ",211827.00
2019,"ECU","PS","SRX",0.00
2019,"ECU","PS","SSP",0.00
2019,"ECU","PS","SWO",1.00
2019,"ECU","PS","TUN",52.00
2019,"ECU","PS","YFT",46102.00
2019,"EU (ESP)","LL","ALB",16.00
2019,"EU (ESP)","LL","BET",148.00
2019,"EU (ESP)","LL","BLM",2.00
2019,"EU (ESP)","LL","BUM",143.00
2019,"EU (ESP)","LL","DOX",94.00
2019,"EU (ESP)","LL","MLS",234.00
2019,"EU (ESP)","LL","MZZ",213.00
2019,"EU (ESP)","LL","SFA",181.00
2019,"EU (ESP)","LL","SKH",8164.00
2019,"EU (ESP)","LL","SKJ",0.00
2019,"EU (ESP)","LL","SSP",61.00
2019,"EU (ESP)","LL","SWO",10539.00
2019,"EU (ESP)","LL","YFT",26.00
2019,"FRA (PYF)","LL","ALB",2383.00
2019,"FRA (PYF)","LL","BET",800.00
2019,"FRA (PYF)","LL","BLM",8.00
2019,"FRA (PYF)","LL","BUM",201.00
2019,"FRA (PYF)","LL","DOX",37.00
2019,"FRA (PYF)","LL","MLS",54.00
2019,"FRA (PYF)","LL","MZZ",237.00
2019,"FRA (PYF)","LL","PBF",0.00
2019,"FRA (PYF)","LL","SFA",0.00
2019,"FRA (PYF)","LL","SKJ",10.00
2019,"FRA (PYF)","LL","SSP",6.00
2019,"FRA (PYF)","LL","SWO",134.00
2019,"FRA (PYF)","LL","YFT",1015.00
2019,"FRA (PYF)","UNK","ALB",201.00
2019,"FRA (PYF)","UNK","BET",11.00
2019,"FRA (PYF)","UNK","BUM",186.00
2019,"FRA (PYF)","UNK","DOX",166.00
2019,"FRA (PYF)","UNK","MLS",4.00
2019,"FRA (PYF)","UNK","MZZ",94.00
2019,"FRA (PYF)","UNK","SKJ",311.00
2019,"FRA (PYF)","UNK","YFT",605.00
2019,"GTM","LL","ALB",0.00
2019,"GTM","LL","BXQ",0.00
2019,"GTM","LL","DOX",1.00
2019,"GTM","LL","SFA",0.00
2019,"GTM","LL","SKH",150.00
2019,"GTM","LL","SWO",5.00
2019,"JPN","LL","ALB",1002.00
2019,"JPN","LL","BET",5988.00
2019,"JPN","LL","BLM",18.00
2019,"JPN","LL","BUM",212.00
2019,"JPN","LL","MLS",243.00
2019,"JPN","LL","SFA",2.00
2019,"JPN","LL","SKH",414.00
2019,"JPN","LL","SKJ",33.00
2019,"JPN","LL","SSP",199.00
2019,"JPN","LL","SWO",1240.00
2019,"JPN","LL","YFT",1809.00
2019,"KOR","LL","ALB",575.00
2019,"KOR","LL","BET",6137.00
2019,"KOR","LL","BIL",45.00
2019,"KOR","LL","BLM",6.00
2019,"KOR","LL","BUM",377.00
2019,"KOR","LL","MLS",51.00
2019,"KOR","LL","MZZ",202.00
2019,"KOR","LL","SFA",3.00
2019,"KOR","LL","SKH",47.00
2019,"KOR","LL","SKJ",119.00
2019,"KOR","LL","SWO",701.00
2019,"KOR","LL","TUN",4.00
2019,"KOR","LL","YFT",1725.00
2019,"MEX","PS","BET",962.00
2019,"MEX","PS","BIL",33.00
2019,"MEX","PS","BKJ",4351.00
2019,"MEX","PS","BLM",14.00
2019,"MEX","PS","BUM",21.00
2019,"MEX","PS","BZX",6291.00
2019,"MEX","PS","CGX",10.00
2019,"MEX","PS","DOX",103.00
2019,"MEX","PS","MLS",8.00
2019,"MEX","PS","MZZ",9.00
2019,"MEX","PS","PBF",2249.00
2019,"MEX","PS","SFA",13.00
2019,"MEX","PS","SKH",0.00
2019,"MEX","PS","SKJ",19656.00
2019,"MEX","PS","SRX",0.00
2019,"MEX","PS","SSP",0.00
2019,"MEX","PS","SWO",1.00
2019,"MEX","PS","TUN",21.00
2019,"MEX","PS","YFT",105426.00
2019,"NIC","PS","BET",2630.00
2019,"NIC","PS","BIL",7.00
2019,"NIC","PS","BKJ",17.00
2019,"NIC","PS","BLM",2.00
2019,"NIC","PS","BUM",1.00
2019,"NIC","PS","CGX",0.00
2019,"NIC","PS","DOX",22.00
2019,"NIC","PS","MLS",0.00
2019,"NIC","PS","MZZ",6.00
2019,"NIC","PS","SFA",0.00
2019,"NIC","PS","SKH",0.00
2019,"NIC","PS","SKJ",8089.00
2019,"NIC","PS","SRX",0.00
2019,"NIC","PS","SWO",0.00
2019,"NIC","PS","YFT",7114.00
2019,"OTR","LL","ALB",0.00
2019,"OTR","LL","BET",15.00
2019,"OTR","LL","BIL",23.00
2019,"OTR","LL","BLM",1.00
2019,"OTR","LL","BUM",1.00
2019,"OTR","LL","DOX",14.00
2019,"OTR","LL","MLS",41.00
2019,"OTR","LL","MZZ",14.00
2019,"OTR","LL","SFA",5.00
2019,"OTR","LL","SKH",741.00
2019,"OTR","LL","SWO",829.00
2019,"OTR","LL","YFT",11.00
2019,"OTR","PS","BET",7536.00
2019,"OTR","PS","BIL",7.00
2019,"OTR","PS","BLM",0.00
2019,"OTR","PS","BUM",8.00
2019,"OTR","PS","CGX",1.00
2019,"OTR","PS","DOX",30.00
2019,"OTR","PS","MZZ",8.00
2019,"OTR","PS","SFA",0.00
2019,"OTR","PS","SKH",1.00
2019,"OTR","PS","SKJ",16407.00
2019,"OTR","PS","SRX",0.00
2019,"OTR","PS","SSP",0.00
2019,"OTR","PS","YFT",3813.00
2019,"PAN","LL","ALB",680.00
2019,"PAN","LL","BET",325.00
2019,"PAN","LL","BXQ",249.00
2019,"PAN","LL","MZZ",35.00
2019,"PAN","LL","SFA",214.00
2019,"PAN","LL","SKH",694.00
2019,"PAN","LL","SKJ",13.00
2019,"PAN","LL","SWO",1315.00
2019,"PAN","LL","YFT",314.00
2019,"PAN","PS","BET",10868.00
2019,"PAN","PS","BIL",20.00
2019,"PAN","PS","BKJ",9.00
2019,"PAN","PS","BLM",2.00
2019,"PAN","PS","BUM",10.00
2019,"PAN","PS","CGX",0.00
2019,"PAN","PS","DOX",46.00
2019,"PAN","PS","MLS",1.00
2019,"PAN","PS","MZZ",15.00
2019,"PAN","PS","SFA",0.00
2019,"PAN","PS","SKH",0.00
2019,"PAN","PS","SKJ",33662.00
2019,"PAN","PS","SRX",0.00
2019,"PAN","PS","SWO",1.00
2019,"PAN","PS","TUN",1.00
2019,"PAN","PS","YFT",17826.00
2019,"PER","PS","BET",0.00
2019,"PER","PS","BIL",1.00
2019,"PER","PS","BLM",0.00
2019,"PER","PS","BZX",36.00
2019,"PER","PS","DOX",11.00
2019,"PER","PS","MLS",0.00
2019,"PER","PS","MZZ",3.00
2019,"PER","PS","SKH",0.00
2019,"PER","PS","SKJ",8944.00
2019,"PER","PS","SRX",0.00
2019,"PER","PS","SWO",0.00
2019,"PER","PS","TUN",3.00
2019,"PER","PS","YFT",1782.00
2019,"PER","UNK","BIL",39.00
2019,"PER","UNK","BKJ",61.00
2019,"PER","UNK","BZX",37731.00
2019,"PER","UNK","DOX",14003.00
2019,"PER","UNK","SKH",5318.00
2019,"PER","UNK","SKJ",61.00
2019,"PER","UNK","SWO",194.00
2019,"PER","UNK","TUN",60.00
2019,"PER","UNK","YFT",450.00
2019,"SLV","UNK","BXQ",1.00
2019,"SLV","UNK","DOX",45.00
2019,"SLV","UNK","MZZ",18.00
2019,"SLV","UNK","SFA",5.00
2019,"SLV","UNK","SKH",32.00
2019,"SLV","UNK","SWO",0.00
2019,"SLV","UNK","TUN",1.00
2019,"SLV","UNK","YFT",20.00
2019,"TWN","LL","ALB",4703.00
2019,"TWN","LL","BET",5868.00
2019,"TWN","LL","BIL",99.00
2019,"TWN","LL","BLM",2.00
2019,"TWN","LL","BUM",507.00
2019,"TWN","LL","MLS",131.00
2019,"TWN","LL","SKH",1227.00
2019,"TWN","LL","SKJ",43.00
2019,"TWN","LL","SWO",1703.00
2019,"TWN","LL","YFT",1556.00
2019,"USA","GN","BKJ",0.00
2019,"USA","GN","MZZ",6.00
2019,"USA","GN","PBF",10.00
2019,"USA","GN","SKH",36.00
2019,"USA","GN","SKJ",0.00
2019,"USA","GN","SWO",52.00
2019,"USA","GN","YFT",0.00
2019,"USA","HAR","SWO",11.00
2019,"USA","LL","ALB",4.00
2019,"USA","LL","BET",1725.00
2019,"USA","LL","BIL",1.00
2019,"USA","LL","BUM",71.00
2019,"USA","LL","DOX",55.00
2019,"USA","LL","MLS",87.00
2019,"USA","LL","MZZ",815.00
2019,"USA","LL","PBF",36.00
2019,"USA","LL","SFA",4.00
2019,"USA","LL","SKH",14.00
2019,"USA","LL","SKJ",35.00
2019,"USA","LL","SSP",28.00
2019,"USA","LL","SWO",180.00
2019,"USA","LL","YFT",260.00
2019,"USA","LTL","ALB",7765.00
2019,"USA","LTL","CGX",0.00
2019,"USA","LTL","DOX",0.00
2019,"USA","LTL","PBF",0.00
2019,"USA","LTL","SKH",0.00
2019,"USA","OTR","ALB",4.00
2019,"USA","OTR","BET",1.00
2019,"USA","OTR","CGX",0.00
2019,"USA","OTR","MZZ",6.00
2019,"USA","OTR","PBF",1.00
2019,"USA","OTR","SKH",66.00
2019,"USA","OTR","SWO",186.00
2019,"USA","OTR","YFT",0.00
2019,"USA","PS","BET",3304.00
2019,"USA","PS","BIL",7.00
2019,"USA","PS","BKJ",1.00
2019,"USA","PS","BLM",1.00
2019,"USA","PS","BUM",8.00
2019,"USA","PS","CGX",1.00
2019,"USA","PS","DOX",34.00
2019,"USA","PS","MZZ",4.00
2019,"USA","PS","PBF",226.00
2019,"USA","PS","SFA",0.00
2019,"USA","PS","SKH",1.00
2019,"USA","PS","SKJ",19706.00
2019,"USA","PS","SRX",0.00
2019,"USA","PS","SSP",0.00
2019,"USA","PS","YFT",6515.00
2019,"USA","RG","ALB",1364.00
2019,"USA","RG","DOX",0.00
2019,"USA","RG","MZZ",0.00
2019,"USA","RG","PBF",479.00
2019,"USA","RG","SKH",1.00
2019,"VEN","PS","BET",996.00
2019,"VEN","PS","BIL",11.00
2019,"VEN","PS","BKJ",20.00
2019,"VEN","PS","BLM",3.00
2019,"VEN","PS","BUM",8.00
2019,"VEN","PS","CGX",1.00
2019,"VEN","PS","DOX",39.00
2019,"VEN","PS","MLS",0.00
2019,"VEN","PS","MZZ",6.00
2019,"VEN","PS","SFA",4.00
2019,"VEN","PS","SKH",0.00
2019,"VEN","PS","SKJ",5719.00
2019,"VEN","PS","SRX",0.00
2019,"VEN","PS","SSP",0.00
2019,"VEN","PS","SWO",0.00
2019,"VEN","PS","TUN",5.00
2019,"VEN","PS","YFT",22558.00
2019,"VUT","LL","ALB",578.00
2019,"VUT","LL","BET",1571.00
2019,"VUT","LL","BLM",0.00
2019,"VUT","LL","BUM",59.00
2019,"VUT","LL","DOX",1.00
2019,"VUT","LL","MLS",44.00
2019,"VUT","LL","MZZ",154.00
2019,"VUT","LL","SFA",92.00
2019,"VUT","LL","SKH",183.00
2019,"VUT","LL","SKJ",1.00
2019,"VUT","LL","SSP",2.00
2019,"VUT","LL","SWO",900.00
2019,"VUT","LL","YFT",344.00
2020,"CAN","LTL","ALB",2375.00
2020,"CHL","GN","ALB",8.00
2020,"CHL","GN","BET",1.00
2020,"CHL","GN","BXQ",6.00
2020,"CHL","GN","DOX",10.00
2020,"CHL","GN","MLS",5.00
2020,"CHL","GN","MZZ",11.00
2020,"CHL","GN","SKH",303.00
2020,"CHL","GN","SWO",5483.00
2020,"CHL","GN","YFT",13.00
2020,"CHL","HAR","ALB",0.00
2020,"CHL","HAR","SWO",35.00
2020,"CHL","LHP","DOX",4.00
2020,"CHL","LHP","MZZ",1.00
2020,"CHL","LHP","SKH",0.00
2020,"CHL","LHP","SKJ",0.00
2020,"CHL","LHP","SWO",1.00
2020,"CHL","LHP","YFT",18.00
2020,"CHL","LL","BXQ",0.00
2020,"CHL","LL","DOX",97.00
2020,"CHL","LL","MLS",0.00
2020,"CHL","LL","MZZ",1.00
2020,"CHL","LL","SKH",128.00
2020,"CHL","LL","SWO",1.00
2020,"CHL","LL","YFT",0.00
2020,"CHL","LTL","ALB",0.00
2020,"CHL","LTL","DOX",0.00
2020,"CHL","LTL","MZZ",0.00
2020,"CHL","LTL","SKH",11.00
2020,"CHL","LTL","YFT",0.00
2020,"CHL","OTR","DOX",10.00
2020,"CHL","TX","DOX",0.00
2020,"CHL","TX","MZZ",3.00
2020,"CHL","TX","SKH",0.00
2020,"CHN","LL","ALB",8180.00
2020,"CHN","LL","BET",4048.00
2020,"CHN","LL","BLM",471.00
2020,"CHN","LL","BUM",1442.00
2020,"CHN","LL","MLS",361.00
2020,"CHN","LL","SKH",1305.00
2020,"CHN","LL","SWO",1480.00
2020,"CHN","LL","YFT",3392.00
2020,"COL","PS","BET",4548.00
2020,"COL","PS","BIL",7.00
2020,"COL","PS","BKJ",11.00
2020,"COL","PS","BLM",3.00
2020,"COL","PS","BUM",4.00
2020,"COL","PS","CGX",1.00
2020,"COL","PS","DOX",45.00
2020,"COL","PS","MLS",1.00
2020,"COL","PS","MZZ",11.00
2020,"COL","PS","SFA",0.00
2020,"COL","PS","SKH",0.00
2020,"COL","PS","SKJ",15569.00
2020,"COL","PS","SRX",0.00
2020,"COL","PS","SSP",0.00
2020,"COL","PS","TUN",7.00
2020,"COL","PS","YFT",16641.00
2020,"COL","UNK","ALB",58.00
2020,"COL","UNK","BET",32.00
2020,"COL","UNK","BKJ",359.00
2020,"COL","UNK","BZX",506.00
2020,"COL","UNK","SKH",78.00
2020,"COL","UNK","SKJ",84.00
2020,"COL","UNK","YFT",62.00
2020,"CRI","LL","ALB",1.00
2020,"CRI","LL","BET",35.00
2020,"CRI","LL","BLM",1.00
2020,"CRI","LL","BUM",3.00
2020,"CRI","LL","CGX",0.00
2020,"CRI","LL","DOX",647.00
2020,"CRI","LL","MLS",401.00
2020,"CRI","LL","MZZ",227.00
2020,"CRI","LL","SFA",285.00
2020,"CRI","LL","SKH",3460.00
2020,"CRI","LL","SSP",492.00
2020,"CRI","LL","SWO",762.00
2020,"CRI","LL","YFT",1719.00
2020,"ECU","LL","ALB",62.00
2020,"ECU","LL","BET",213.00
2020,"ECU","LL","BIL",245.00
2020,"ECU","LL","BXQ",2.00
2020,"ECU","LL","DOX",1612.00
2020,"ECU","LL","MZZ",144.00
2020,"ECU","LL","SRX",9.00
2020,"ECU","LL","SWO",3144.00
2020,"ECU","LL","YFT",216.00
2020,"ECU","PS","BET",47957.00
2020,"ECU","PS","BIL",24.00
2020,"ECU","PS","BKJ",2214.00
2020,"ECU","PS","BLM",22.00
2020,"ECU","PS","BUM",89.00
2020,"ECU","PS","CGX",5.00
2020,"ECU","PS","DOX",484.00
2020,"ECU","PS","MLS",3.00
2020,"ECU","PS","MZZ",311.00
2020,"ECU","PS","SFA",0.00
2020,"ECU","PS","SKH",0.00
2020,"ECU","PS","SKJ",189750.00
2020,"ECU","PS","SRX",0.00
2020,"ECU","PS","SSP",0.00
2020,"ECU","PS","SWO",1.00
2020,"ECU","PS","TUN",151.00
2020,"ECU","PS","YFT",39897.00
2020,"ECU","UNK","BZX",28.00
2020,"ECU","UNK","YFT",27.00
2020,"EU (ESP)","LL","ALB",0.00
2020,"EU (ESP)","LL","BET",81.00
2020,"EU (ESP)","LL","BLM",73.00
2020,"EU (ESP)","LL","BUM",9.00
2020,"EU (ESP)","LL","DOX",61.00
2020,"EU (ESP)","LL","MLS",386.00
2020,"EU (ESP)","LL","MZZ",215.00
2020,"EU (ESP)","LL","SFA",87.00
2020,"EU (ESP)","LL","SKH",7839.00
2020,"EU (ESP)","LL","SSP",3.00
2020,"EU (ESP)","LL","SWO",9981.00
2020,"EU (ESP)","LL","YFT",48.00
2020,"EU (PRT)","LL","ALB",0.00
2020,"EU (PRT)","LL","BET",4.00
2020,"EU (PRT)","LL","BIL",3.00
2020,"EU (PRT)","LL","BLM",34.00
2020,"EU (PRT)","LL","DOX",10.00
2020,"EU (PRT)","LL","MLS",30.00
2020,"EU (PRT)","LL","MZZ",34.00
2020,"EU (PRT)","LL","SFA",6.00
2020,"EU (PRT)","LL","SKH",977.00
2020,"EU (PRT)","LL","SWO",1100.00
2020,"EU (PRT)","LL","YFT",13.00
2020,"FRA (PYF)","LL","ALB",2298.00
2020,"FRA (PYF)","LL","BET",745.00
2020,"FRA (PYF)","LL","BLM",14.00
2020,"FRA (PYF)","LL","BUM",201.00
2020,"FRA (PYF)","LL","DOX",46.00
2020,"FRA (PYF)","LL","MLS",76.00
2020,"FRA (PYF)","LL","MZZ",281.00
2020,"FRA (PYF)","LL","SFA",0.00
